norm_id,law_name,law_id,source_link,norm_name,norm_text
RO_norm_3,Accounting Law,RO_Accounting_Law_2023,https://legislatie.just.ro/Public/DetaliiDocument/1576,Article 36,"Article 36
(1) The persons provided for in art. 1 paragraph (1)-(3) submit a copy of the annual financial statements to the territorial units of the Ministry of Public Finance, as follows:a) commercial companies, national companies/companies, autonomous governments, national research and development institutes, subunits without legal personality in Romania that belong to legal entities based abroad, with the exception of subunits opened in Romania by companies resident in states belonging to the Economic Space European, within 150 days from the end of the financial year;b) the other legal entities, within 120 days from the end of the financial year.Note
According to article XIV of the EMERGENCY ORDINANCE no. 48 of April 9, 2020 , published in the OFFICIAL GAZETTE no. 319 of April 16, 2020, for the submission of the annual financial statements related to the 2019 financial year, respectively the annual accounting reports concluded on December 31, 2019, the deadlines provided for in art. 36 para. (1) and (3) and art. 37 of the Accounting Law no. 82/1991 , republished, with subsequent amendments and additions, is extended until July 31, 2020 inclusive.(2) Legal entities that have not carried out activity since incorporation, as well as subunits without legal personality in Romania that belong to legal entities based abroad, which have not carried out activity since incorporation, submit a declaration to this effect, within of 60 days from the end of the financial year, at the territorial units of the Ministry of Public Finance.(3) During the liquidation period, legal entities in liquidation, according to the law, submit, within 90 days from the end of each calendar year, to the territorial units of the Ministry of Public Finance an annual accounting report, the content of which is established by order of the Minister of Public Finance.Note
- Order no. 166 of January 25, 2017 regarding the main aspects related to the preparation and submission of annual financial statements and annual accounting reports of economic operators to the territorial units of the Ministry of Public Finance, as well as for the modification and completion of some accounting regulations, published in the Official Gazette no. 86 of February 1, 2017.Note
According to article XIV of the EMERGENCY ORDINANCE no. 48 of April 9, 2020 , published in the OFFICIAL GAZETTE no. 319 of April 16, 2020, for the submission of the annual financial statements related to the 2019 financial year, respectively the annual accounting reports concluded on December 31, 2019, the deadlines provided for in art. 36 para. (1) and (3) and art. 37 of the Accounting Law no. 82/1991 , republished, with subsequent amendments and additions, is extended until July 31, 2020 inclusive.(4) The annual financial statements drawn up in order to carry out merger, division or transformation operations or the liquidation of the respective persons shall be submitted to the territorial units of the Ministry of Finance under the conditions provided by the accounting regulations issued in this regard.(on 02-26-2021, Paragraph (4) of Article 36, Chapter IV was amended by Point 12, Article II of EMERGENCY ORDINANCE no. 13 of February 24, 2021, published in the OFFICIAL GAZETTE no. 197 of February 26, 2021 )(5) The board of directors, respectively the directorate of the parent company, defined as such by the applicable accounting regulations, is obliged to submit to the territorial units of the Ministry of Public Finance the consolidated annual financial statements, according to the legal provisions in force, within 15 days from the approval them, but no later than 8 months after the end of the financial year of the parent company.(on 01-01-2015, Paragraph (5) of art. 36 was amended by point 16 of art. I of EMERGENCY ORDINANCE no. 79 of December 10, 2014, published in the OFFICIAL GAZETTE no. 902 of December 11 2014. )(6) The public institutions whose managers have the capacity of credit officers, as well as the general directorates of the county public finances and of the municipality of Bucharest, submit a copy of the quarterly and annual financial statements to the hierarchically superior institutions at the deadlines provided in paragraph (7)-(10) .(7) The public authorities, ministries and other specialized bodies of the central public administration, public institutions financed entirely from their own revenues, whose managers have the capacity of main credit orderers, as well as the general directorates of the county public finances and of the municipality of Bucharest, for the centralized financial statements for the entire county and the municipality of Bucharest regarding the execution of the budgets provided for in art. 1 paragraph (2) from Law no. 273/2006 on local public finances, with subsequent amendments and additions, submit to the Ministry of Public Finance a copy of the quarterly and annual financial statements, according to the rules issued by it, at the following deadlines:a) within 50 days from the end of the financial year;b) within 40 days from the end of the reference quarter.(8) The public institutions of central subordination whose managers have the capacity of secondary credit orderers submit to the hierarchically superior institutions a copy of the quarterly and annual financial statements, according to the rules issued by the Ministry of Public Finance, at the following deadlines:a) within 40 days from the end of the financial year;b) within 30 days from the end of the reference quarter.(9) The public institutions of central subordination whose managers have the capacity of tertiary credit orderers submit to the hierarchically superior institutions a copy of the quarterly and annual financial statements, according to the rules issued by the Ministry of Public Finance, at the following deadlines:a) within 30 days from the end of the financial year;b) within 20 days from the end of the reference quarter.(10) The local subordination institutions whose managers have the capacity of main credit orderers submit a copy of the quarterly and annual financial statements to the general directorates of the county public finances and of the municipality of Bucharest, according to the rules issued by the Ministry of Public Finance, at the following deadlines:a) within 40 days from the end of the financial year;b) within 30 days from the end of the reference quarter.(on 04-22-2011, Art. 36 was amended by point 30 of art. I of EMERGENCY ORDINANCE no. 37 of April 13, 2011, published in the OFFICIAL GAZETTE no. 285 of April 22, 2011. )"
RO_norm_4,Law No. 1622017,RO_Law_No_1622017_2023_en,https://www.aspaas.gov.ro/wp-content/uploads/2018/03/LEGE-Nr-162-din-2017-2.pdf,Article 2,"ART. 2
Definitions In the sense of this law, the terms and expressions below have the following
meanings: 1.
statutory audit means an audit of the individual annual financial statements or of the
consolidated annual financial statements carried out in accordance with international auditing
standards, in the sense of art. 32, to the extent that: a) it is
mandatory under European Union law or domestic law; b) it is carried out voluntarily for
small entities, and the financial statements are audited

[...]

small entities means the entities thus defined according to the accounting
regulations through which the provisions of art. 1 paragraph (1) and of art. 3
paragraph (2) from Directive 2013/34/EU of the European Parliament and of the
Council of June 26, 2013 regarding annual financial statements, consolidated
financial statements and related reports of certain types of enterprises, amending
Directive 2006/43/EC of the European Parliament and of the Council and repealing
Directives 78/660/CEE and 83/349/CEE of the Council, published in the Official
Journal of the European Union series L, no. 182 of June 29, 2013;"
SE_norm_1 ,Annual Accounts Act (1995:1554),SE_Annual_Accounts_Act_2023,https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/arsredovisningslag-19951554_sfs-1995-1554,Chapter 8 - § ,"Chapter 8 - § 3   The obligation to publish the annual report that follows from ch. 6 Section 2 of the Accounting Act (1999:1078) must be fulfilled in the following way. In the same way, the auditor's report must also be made public.
   1. Joint stock company

Certified copies of the documents must have been received by the registration authority within one month after the general meeting approved the balance sheet and income statement.

On the copy of the annual report, a board member or the managing director must sign proof that the balance sheet and income statement have been established.
Information must also be provided about the determination date. The proof must also contain information about the general meeting's decision regarding the company's profit or loss.
   2. Economic associations

Copies of the documents must be kept available to anyone who is interested no later than one month after the general meeting approved the balance sheet and income statement. After a special order from the registraton authority, certified copies of the documents must be submitted there. Such injunction shall be issued when requested. Associations that according to ch. 1 Section 3 constitutes larger companies and associations that are parent companies in groups that according to the same section constitute larger groups are obliged to submit the documents to the registration authority even if no order has been issued. In these cases, the documents must have been received by the authority within one month of the confirmation decision.

On the copy of the annual report, a board member or the managing director must sign proof that the balance sheet and income statement have been established.
Information must also be provided about the determination date. The proof must also contain the association's general meeting's decision regarding the association's profit or loss.
   3. Trading companies in which one or more legal persons are partners and groupings according to Regulation (EC) No. 1082/2006 of the European Parliament and of the Council

Copies of the documents must have arrived at the registration authority within six months of the end of the financial year.
   4. Foundations

Copies of the documents must have arrived at the registration authority within six months of the end of the financial year. Regarding collective agreement foundations and foundations referred to in ch. 9. Section 10 first paragraph of the Foundations Act (1994:1220) instead states that certified copies must be kept available to all who are interested no later than six months after the end of the financial year.
   5. Other companies

Copies of the documents must be kept available to anyone who is interested no later than six months after the end of the financial year. After a special order from the registration authority, certified copies of the documents must be submitted there. Such injunction shall be issued when requested. Larger companies and parent companies in larger groups are obliged to submit the documents to the registration authority even if no order has been issued. In these cases, the documents must have been received by the authority within six months of the end of the financial year.

In the application of this Act, an electronic original is equated with a certified copy. Law (2009:702) ."
SE_norm_2,Companies Act,SE_Companies_Act_2023,https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/aktiebolagslag-2005551_sfs-2005-551,Chapter 9 - § ,"Chapter 9 - § 1
Obligation to have an auditor

§ 1   A limited liability company must have at least one auditor, unless otherwise follows from this section.

In the articles of association of a private limited company, it may be stated that the company shall not have an auditor.

The second paragraph does not apply if the company fulfills more than one of the following conditions:
   1. the average number of employees in the company has in each of the last two financial years amounted to more than 3,
   2. the company's reported balance sheet total has for each of the last two financial years amounted to more than SEK 1.5 million,
   3. the company's reported net sales for each of the last two financial years amounted to more than SEK 3 million.

The third paragraph also applies to parent companies in a group, if the group fulfills more than one of the conditions stated there.
When applying, receivables and liabilities between group companies, as well as internal profits, must be eliminated. The same applieto income and expenses relating to transactions between group companies, as well as changes in internal profit.

If a private limited company has an auditor registered in the limited company register at the end of a financial year, the company must always have an auditor who submits an audit report for that financial year. Law (2010:834) ."
SI_norm_1,Accounting Act,SI_Accounting_Act_2023,http://www.pisrs.si/Pis.web/cm?idStrani=prevodi,Article 55,"Article 55
(Micro, small, medium-sized and large companies)
(1) For the purposes of the application of this Act, companies shall be classified as micro, small, medium-sized and large on the annual balance sheet cut-off date, in accordance with the following criteria:
(2) A company that meets any two of the following criteria shall be deemed a micro company:

- its average number of employees in a financial year does not exceed 10,

- it has a net turnover of less than EUR 700,000, and

- the value of its assets does not exceed EUR 350,000.

(3) A small company shall be a company other than a micro company, as defined in the preceding paragraph, and shall meet any two of the following criteria:

- its average number of employees in a financial year does not exceed 50,

- it has a net turnover of less than EUR 8,000,000, and

- the value of its assets does not exceed EUR 4,000,000.

(4) A medium-sized company shall be a company other than a micro company, as referred to in paragraph two of this Article, or a small company, as referred to in the preceding paragraph, and shall meet two of the following criteria:

- its average number of employees in a financial year does not exceed 250;

- it has a net turnover of less than EUR 40,000,000; and

- the value of its assets does not exceed EUR 20,000,000.

(5) A large company shall be a company which is neither a (4) A medium-sized company shall be a company other than a micro company, as referred to in paragraph two of this Article, or a small company, as referred to in the preceding paragraph, and shall meet two of the following criteria: 
-	its average number of employees in a financial year does not exceed 250; 
-	it has a net turnover of less than EUR 40,000,000; and 
-	the value of its assets does not exceed EUR 20,000,000. 
(5) A large company shall be a company which is neither a micro company in accordance with paragraph two of this Article, nor a small company in accordance with paragraph three of this Article, nor a medium-sized company in accordance with the preceding paragraph. 
(6) Under the criteria referred to in paragraphs one, two, three, four and five, companies shall be reclassified as micro, small, medium-sized and large if on the annual balance sheet cut-off date and on the basis of data for two consecutive financial years they exceed or no longer exceed the criteria referred to in paragraphs one, two, three, four and five of this Article both times.
(7) The provisions of this Act and other regulations relating to small companies shall also apply to micro companies unless otherwise provided by this Act and other regulations. The provisions of Articles three, four, five and six regarding the size of the companies and their reclassification shall apply also to groups.
(8) For the purposes of this Chapter, large companies shall at all times be deemed to include the following: 
-	public-interest entities,
-	stock exchanges,
-	companies which are obliged to prepare a consolidated annual report in accordance with Article 56 of this Act. "
SI_norm_2,Companies Act,SI_Companies_Act_2023,http://www.pisrs.si/Pis.web/cm?idStrani=prevodi,Article 57,"Article 57 
(Auditing) 
(1) Annual reports of large and medium-sized companies limited by shares and double partnerships shall be examined by an auditor according to the method and under the conditions specified by the Act governing auditing. The auditor shall audit the financial report and examine the business report to the extent necessary in order to verify whether its content accords with other components of the annual report. The auditor shall verify whether the business report includes the corporate governance statement and the statement on non-financial operations, and shall examine their formal completeness, while examining their content only to the extent of examining the data referred to in points 3 and 4 of paragraph five of Article 70 of this Act. All of this shall apply also to consolidated annual reports.
(2) The auditor's report shall be in writing and shall contain the following:
1.	an identification of the company whose annual or consolidated financial statements shall be the subject of legal auditing, indication of the annual or consolidated financial statements with the dates and periods which they comprise as well as identification of the financial reporting framework used in drawing up the report;
2.	a description of the scope of the audit containing at the very least an indication regarding the auditing standards which were used in carrying out the audit;
3.	an auditor’s opinion which is either unqualified, qualified or adverse, and in which the opinion of the auditor is clearly stated regarding: 
-	whether or not the annual financial statements provide a true and fair view in accordance with the appropriate financial reporting framework;
-	where necessary, whether the annual financial statements comply with regulations;
-	the issuing of a disclaimer of opinion where the auditor is unable to express an auditor’s opinion;
4.	references to any other matters which the auditor deems necessary to emphasise, but not in a way which would cause the auditor’s opinion to change;
5.	an opinion onether or not the business report is consistent with the financial statements for the same financial year and
-	whether or not the business report was drafted in accordance with the applicable legal requirements;
6.	an indication whether, based on knowledge and understanding of the company and its environment which the auditor gained while performing the audit, the auditor established the existence of material misstatements in the management report, as well as the nature of such indications;
7.	a statement on any material uncertainties related to events or circumstances which may cast significant doubt upon the company's ability to continue its operations;
8.	an indication of the registered office of the auditor or auditing company;
9.	the date of the report and the auditor's signature.
(3) The auditor shall be liable to the company and to its shareholders as well as its company members for any damages resulting from a violation of the auditing rules laid down by the Act governing auditing. The auditor shall be liable for damages referred to in the previous sentence up to an amount of EUR 150,000 for small companies limited by shares, up to an amount of EUR 500,000 for medium-sized companies limited by shares and up to an amount of EUR 1,000,000 for large companies limited by shares. The liability for damages referred to in the preceding sentence may not be limited if damages were caused intentionally or through gross negligence. 
(4) If the auditor issues a disclaimer of opinion in accordance with the Act governing auditing, the obligation referred to in paragraph one of this Article shall be considered unfulfilled. 
(5) The audit of the annual report referred to in paragraph one of this Article shall be performed within six months of the end of the financial year. The management shall submit the audited annual report or the audited consolidated annual report to the body of the company authorised to adopt the annual report, including the auditor's report, no later than within eight days of receipt of the auditor's report "
SI_norm_3,Companies Act,SI_Companies_Act_2023,http://www.pisrs.si/Pis.web/cm?idStrani=prevodi,Article 58,"Article 58 
(Publication) 
(1) Annual reports referred to in paragraphs one and seven of the preceding Article and consolidated annual reports must be submitted to AJPES within eight months of the end of the financial year together with the auditor's report for the purpose of publication. In accordance with the preceding sentence companies must submit a corrected annual report or a corrected consolidated annual report or the changes of the auditor's report. The companies referred to in paragraph one of Article 53 of this Act must submit a proposal for the allocation of profits or handling of loss where this is not apparent in the annual report.
(2) The annual report of small companies whose securities are not traded on a regulated market and the annual report of sole traders shall be submitted to AJPES for the purpose of publication within three months of the end of the financial year. In accordance with the preceding sentence, the companies referred to in paragraph one of Article 53 of this Act shall also submit a proposal for the allocation of profits or handling of loss and the allocation of profits or handling of loss, where this is not apparent in the annual report. Sole traders who under the provisions of the Act governing income tax are subject to the taxation of income which is derived from business activities on the basis of established profit and by taking into consideration flat rate expenses, shall not be obliged to submit their annual reports for the purpose of publication. The Financial Administration of the Republic of Slovenia shall send a list of sole traders referred to in the preceding sentence to AJPES. 
(3) AJPES shall publish annual reports and consolidated annual reports, together with the auditor's reports which have been submitted in accordance with paragraph one of this Article, or annual reports which have been submitted in accordance with the preceding paragraph of this Article by capturing them in computerised form and publishing them on a website intended for the publication of annual reports. In accordance with the preceding sentence, a proposal for the allocation of profits or handling of loss and the allocation of profits or handling of loss shall be published at the same time for the companies referred to in paragraph one of Article 53 of this Act where this is not apparent in the annual report. The website referred to in the first sentence of this paragraph shall be designed so that the data published on these websites can be inspected by anyone free of charge. "
SK_norm_1,Act on Accounting ,SK_Act_on_Accounting_2023,https://www.mfsr.sk/en/taxes-customs-accounting/accounting/laws/,Article 1,"Article 1 
Subject matter of the Act

(1) This Act governs: 
a)	the scope, methodology and verifiability of accounting by
1.	legal persons1) having their registered offices in the Slovak Republic,
2.	non-resident persons2) doing business or conducting other activities in the Slovak Republic under separate regulations,3)
3.	natural persons doing business or undertaking other independent earning activities where they report expenses incurred for acquiring, assuring and maintaining income in order to determine their income tax base under a separate regulation4) except for natural persons who keep tax records pursuant to a separate regulation,4a)
b)	the scope, content and verifiability of financial statements,
c)	financial statements register (hereinafter “register“).

(2) The persons referred to in paragraph (1)(a) shall be deemed accounting entit"
SK_norm_2,Act on Accounting ,SK_Act_on_Accounting_2023,https://www.mfsr.sk/en/taxes-customs-accounting/accounting/laws/,Article 2,"Article 2
General provisions

(1) An accounting entity shall keep accounts in the double-entry bookkeeping system or in the single-entry bookkeeping system (article 9). 

(2) The subject matter of accounting comprises the keeping record of:
a)	the state and movement of assets,
b)	the state and movement of liabilities, 
c)	the difference between assets and liabilities, 
d)	income,
e)	expenses,
f)	cash receipts, 
g)	cash expenditures, 
h)	profit or loss of the accounting entity; (hereinafter referred to as ""accounting transactions"").

(3) The subject matter of accounting also includes the reporting in the financial statements of facts related to the transactions specified in paragraph (2), including off-balance sheet assets and off-balance sheet liabilities. 

(4) For the purposes of this Act,
a)	asset means those of an accounting entity's total on- and off-balance sheet assets which result from past events and which virtually certain increase the accounting entity's future economic benefits, may be reliably valued according to articles 24 to 28, and are presented in the financial statements either in the balance sheet or in the statement of assets and liabilities,
b)	liability means an accounting entity's existing obligations which arise from past events and which are expected to reduce the accounting entity's future economic benefits, may be reliably valued according to articles 24 to 28 and are presented in the financial statements either in the balance sheet or in the statement of assets and liabilities,
c)	income means an increase in an accounting entity's economic benefits during an accounting period which may be reliably valued,
d)	economic benefit means the possibility of directly or indirectly contributing to cash flows and cash equivalents,
e)	expense means a decrease in an accounting entity's economic benefits during an accounting period which may be reliably valued,
f)	cash receipt means an accounting entity's inflow of cash or cash equivalents,
g)	cash expenditure means an accounting entity's outflow of cash or cash equivalents,
h)	profit or loss means the valued final effect of an accounting entity's activities in an accounting period,
i)	total on- and off-balance sheet assets means economic resources which arise from past events and which are expected to result in an increase in the future economic benefits; total on- and off-balance sheet assets comprise assets and off-balance sheet assets, 
j)	off-balance sheet asset means total on-and off-balance sheet assets which do not meet the conditions for being recorded in the ledger accounts and which shall be presented in the notes to the financial statements,
k)	total on- and off-balance sheet liabilities means the sources of assets representing the total amount of liabilities of an accounting entity, including off-balance sheet liabilities and the difference between assets and liabilities, 
l)	off-balance sheet liabilities mean an accounting entity's liabilities which do not meet the conditions for being recorded in the ledger accounts and which shall be shown in the notes to financial statements,
m)	participating  interest means  at least a twenty-percent share in the share capital of the other accounting unit held to create a permanent connection with this other accounting unit for the purpose of enabling the contributing of such a connection to the accounting unit activity.

(5) For the purposes of this Act, an enterprise, cooperative or natural person pursuant to article 1(1)(a)(3) keeping accounts in the double-entry bookkeeping system, natural person pursuant to a separate regulation4b) and land community,4c) are classified into size groups as follows:
a)	micro accounting unit,
b)	small accounting unit, or
c)	large accounting unit.

(6) An accounting unit that meets at least two of the following conditions is classified as a micro accounting unit:
a)	total sum of assets did not exceed EUR 350,000, 
b)	net turnover did not exceed EUR 700,000,
c)	the average calculated number of employees did not exceed ten during the accounting period.

(7) An accounting unit that meets at least two of the following conditions is classified as a small accounting unit:
a)	total sum of assets exceeded EUR 350,000 but did not exceed EUR 4,000,000,
b)	net turnover exceeded EUR 700,000 but did not exceed EUR 8,000,000,
c)	the average calculated number of employees exceeded 10 but did not exceed 50 during the accounting period.

(8) An accounting unit that meets at least two of the following conditions is classified as a large accounting unit:
a)	total sum of assets exceeded EUR 4,000,000,
b)	net turnover exceeded EUR 8,000,000,
c)	the average calculated number of employees exceeded 50 during the accounting period.

(9) The total sum of assets pursuant to paragraphs 6 through 8 is understood as the amount determined from the balance sheet with valuation of adjustments by items specified in article 26 (3).

(10) The accounting entities referred to in Article 2(5) shall be classified in a size class on the basis of the meeting of the conditions referred to in Article 2(6) through (8) as of the first day of the accounting period; the meeting of the conditions for two immediately preceding accounting periods shall be assessed. The accounting unit is obliged to change its classification into a different size group from the following accounting period after  two immediately  and consecutive accounting periods in which it exceeds or no longer fulfils the conditions stipulated in paragraphs 6 through 8 unless paragraphs 11 and 12 stipulate otherwise. The conditions for an abbreviated accounting period pursuant to article 3(5) are not considered in the evaluation of conditions pursuant to paragraphs 6 through 8 if the accounting period itself is changed. An accounting unit not fulfilling the preconditions for its classification in the size classes according to paragraphs 5 to 8 will be classified as a small accounting unit. An accounting unit will not change its classification in the size group after it enters into liquidation or after a bankruptcy proceeding has been initiated.

(11) A newly created accounting unit is classified into the size group of its own decision and remains in this size group for the immediately following accounting period and it doesn't proceed pursuant to paragraph 12. If, in the event of dissolution without liquidation, the accounting unit which becomes the legal successor7c) of the legal entity being dissolved (""successor accounting entity"") is not a newly created accounting unit, such unit is obligated to revise as of the decisive day its classification into the size groups again and take into consideration the size of assets and the average number of employees assumed from the accounting unit being dissolved.

(12) An accounting unit that meets the requirements for a micro accounting unit may act as a small accounting unit.

(13) Paragraphs 5 through 12 are not applicable to accounting unit listed in article 17a and 17b or it is public interest entity.

(14) For the purposes of this Act, a public interest entity is considered an accounting unit that has issued securities admitted to trading on a regulated market in any Member State of the European Union (""Member State""), bank, branch of a foreign bank, the Export-Import Bank of the Slovak Republic, insurance company, a branch office of a foreign insurance company, reinsurance company, a branch office of a foreign reinsurance company, health insurance company, asset management company, a branch office of a foreign asset management company, pension asset management company, supplementary pension asset  management company, stock exchange, central securities depository, securities trader, payment institution, electronic money institution, collective investment entity, pension fund, a branch office of a foreign financial institution29db) and an accounting unit stipulated in article 17a(2).

(15) Net turnover for the purposes of this Act includes revenues from the sales of goods, merchandise and services after deducting discounts. Net turnover includes also other revenues after deducting discounts for an accounting unit whose business activities include revenues other than those resulting from the sales of goods, merchandise and services.
"
SK_norm_3,Act on Accounting ,SK_Act_on_Accounting_2023,https://www.mfsr.sk/en/taxes-customs-accounting/accounting/laws/,Article 17,"Article 17

(1) Financial statements are a structured representation of the facts, representing the subject to accounting, to persons who use this information (hereinafter referred to as ""Users""). An accounting entity shall prepare financial statements in cases provided for by this Act in the structure, which follows the bookkeeping system used by the accounting entity. The financial statements represent an integral whole.

(2) The financial statements shall state the following general requisites:
a)	the business name or designation of the accounting entity; a legal person shall state its registered office, and a natural person shall state their place of business, 
b)	the identification number of the accounting entity if one has been assigned,
c)	the balance sheet date,
d)	the date of preparation of the financial statements,
e)	the period for which the financial statements are prepared,
f)	other details presented on the cover page of the financial statements stipulated by the Ministry's decree,
g)	a signature record of the statutory body or that of a member of the statutory body of the accounting entity, or a signature record of a natural person pursuant to article 1(1)(a)(3).
(3) Financial statements in the double-entry bookkeeping system shall include the following components in addition to the general requisites specified in paragraph (2):
a)	a balance sheet,
b)	a profit and loss statement,
c)	notes to the financial statements.

(4) Financial statements in the single-entry bookkeeping system shall include the following components in addition to the general requisites specified in paragraph (2):
a)	an income and expenses statement,
b)	an assets and liabilities statement.

(5) An accounting entity shall prepare financial statements not later than six months before the balance sheet date, unless laid down otherwise by a separate regulation. A signature deed according to paragraph 2 letter (g) must be attached to the prepared  financial statements.

(6) An accounting entity shall always prepare financial statements at the time when it closes accounting books pursuant to article 16. In the case of a merger, the accounting entity shall not close its accounting books and shall establish closing balances on the accounts for the purpose of preparing the opening balance sheet. The accounting entity shall prepare ordinary financial statements if the accounting books are to be closed as of the last day of the accounting period, and it shall prepare extraordinary financial statements in other cases specified in article 16. If the date as of which the ordinary or extraordinary financial statements are prepared is identical with the date of the interim financial statements, the interim financial statements shall not be prepared. If the date as of which extraordinary financial statements are prepared coincides with the date of the ordinary financial statements, the thus prepared financial statements shall be considered ordinary financial statements.

(7)  An accounting entity shall prepare an opening balance sheet
a)	as of the date of its incorporation, except for the accounting entity whose opening balance sheet has been prepared as of the decisive date;
b)	as of the date of entering into liquidation proceedings;
c)	as of the date on which bankruptcy declaration takes effect;
d)	as of the decisive date.

(8) An accounting entity shall be required to ensure that its financial statements show information reflecting the state existing as of the balance sheet date; the same shall apply mutatis mutandis to all accounting entries made as of that date, unless laid down otherwise by this Act. In so doing, the accounting entity shall also take into consideration information which relates to the state existing as of the balance sheet date and which the accounting entity has acquired by that date, while the accounting unit itself will determine the date of the financial statements preparation.

(9) Information shown in the financial statements shall be valued in terms of significance; it must be useful to the user as well as comprehensible, comparable and reliable. Information shall be considered significant if its absence or incorrect presentation in the financial statements could influence the judgement or decision-making of the user. Information in the financial statements shall be deemed comprehensible if it meets the conditions set out in article 8(5); however, information shall not be excluded for the sole reason that the user finds it incomprehensible. Information in the financial statements shall be deemed comparable if it meets the conditions set out in article 7(3) and (4). Information in the financial statements shall be deemed reliable if it meets the conditions set out in article 7(1), and if it is complete and timely. The completeness of information in the financial statements shall be ensured by taking into account its significance and the cost of its acquisition. Information in the financial statements shall be deemed timely if it meets the conditions set out in article 5.

(10) The gathering or requesting of information under a separate regulation shall not be regarded as preparation of financial statements.22) "
SK_norm_4,Act on Accounting ,SK_Act_on_Accounting_2023,https://www.mfsr.sk/en/taxes-customs-accounting/accounting/laws/,Article 19,"Article 19
Audit of financial statements

(1) Individual financial statements must be audited if the accounting entity:
a)	a company, which is required to create share capital, or a cooperative, if, as at the date of financial statements and for the immediately preceding accounting period, at least two of the following conditions have been met: 
1.	its total assets exceeded EUR 1,000,000; total assets are defined as total assets determined from the balance sheet before adjustments by items specified in article 26(3);
2.	its net turnover exceeded EUR 2,000,000;
3.	its average calculated number of employees exceeded 30 in a single accounting period;
b)	an enterprise and cooperative whose securities have been admitted to trading on a regulated market,
c)	is subject to this requirement under a separate regulation,24)
d)	should prepare its financial statements in accordance with article 17a.

(2) A general meeting or members’ meeting shall appoint and dismiss an auditor of the accounting entity according to artie 1 letters (a), (b) and (d). In the accounting entities with an audit committee24aaa) established, or those, in which the supervisory board performs the offices of the audit committee, the board of directors submits a proposal for the appointment or dismissal of an auditor, on the basis of recommendation of the audit committee or supervisory board. If an accounting entity does not have a board of directors, a general meeting or members’ meeting, the approval and removal of auditors of the accounting entity shall establish a special rule.24aa) Dismissal of the auditor has to be duly justified, while the difference in standpoints in relation to the use of procedures at preparing of financial statements according to this Act or in relation to use of procedures of auditing24a) may not be a reason for a dismissal of the auditor. An accounting entity is required to inform without any delay, however not later than one month from the resignation or dismissal of an auditor, the Oversight Authority for Audit Performce in writing about the resignation or dismissal of an auditor during the course of execution of an audit and explain the reasons leading to the resignation or dismissal.

(3) The financial statements of the accounting entity under paragraph (1) shall be audited within one year from the end of the accounting period for which they are prepared, unless laid down otherwise by a separate regulation.25)

(4) The obligation to have the financial statements audited shall also apply to legal persons specified by a separate regulation,26) whose sum annual ratio of received tax exceeds EUR 35 000, for the accounting period, in which those financial means were used; such financial statements shall by audited by an auditor within one year from the end of the accounting period, unless otherwise stipulated by a separate regulation.26aa)

(5) The accounting entity does not have to have interim individual financial statements and interim consolidated financial statements audited by an auditor.
"
TR_norm_1,Commercial Law,TR_Commercial_Law_2023,http://ilo.org/dyn/natlex/natlex4.detail?p_lang=en&p_isn=88936&p_country=TUR&p_count=781,Article 397,"Article 397- (1) The financial statements of the joint stock company and the group of companies are audited by the auditor in accordance with the Turkish Auditing
Standards, which are in line with international auditing standards. Whether the financial information included in the annual report of the board of directors is
consistent with the audited financial statements and whether they reflect the truth is also within the scope of the audit.
It is done in a way that indicates and explains whether the auditor is in harmony with the information obtained during the audit."
TR_norm_2,Commercial Law,TR_Commercial_Law_2023,http://ilo.org/dyn/natlex/natlex4.detail?p_lang=en&p_isn=88936&p_country=TUR&p_count=781,Article 437,"Article 437- (1) Financial statements, consolidated financial statements, annual report of the board of directors,
audit reports and profit distribution proposal of the board of directors, at least fifteen days before the general assembly meeting,
are made available for the inspection of the shareholders at the headquarters and branches of the company. financial statements and
Consolidated statements are kept open for shareholders to obtain information at the head office and branches for a period of one year. Each shareholder
may request a copy of the income statement and balance sheet at the expense of the company.
(2) In the general assembly, the shareholder, from the board of directors, the business of the company; the way and results of the audit from the auditors
may request information about The obligation to provide information also covers the subsidiaries of the company within the framework of Article 200.
The information to be given must be careful and truthful in terms of accountability and honesty principles. From the shareholders
If anyone has been given information on a subject other than the general assembly due to this title, another shareholder's request
The same information is given in the same scope and detail, even if it is not related to the agenda. Thus, the board of directors
It cannot be based on the third paragraph of the article.
(3) Giving information is only possible if the requested information is given, in which the company secrets will be disclosed or other other things that need to be protected.
may be rejected on the grounds that the company's interests may be endangered.
(4) In order to examine the parts of the company's commercial books and correspondence that concern the question of the shareholder,
The explicit permission of the general assembly or the decision of the board of directors on this matter is required. If permission is obtained, the review is carried out by a specialist.
can also be done through
(5) Requests for information or examination are left unanswered, unjustifiably rejected, postponed and within the meaning of this paragraph.
The shareholder, who could not receive the information, shall be liable to the head office of the company within ten days following the refusal or, in other cases, after a reasonable period of time.
may apply to the commercial court of first instance. The application is examined according to the simple trial procedure. Court order,
It may also include an instruction to give information outside the general assembly and its form. The court decision is final.
(6) The right to receive and review information cannot be revoked by the articles of association or by a decision of one of the company's organs, and
unrestricted"
